OrderID,OrderDate,City,Category,Item,Quantity,Price,PaymentMode,Status,DeliveryTime(min),CustomerType,TotalAmount
3255,16/05/2023 14:00,Ahmedabad,Dairy & Bakery,Chips,2,318,Cash,Delivered,85,Repeat,636
3256,16/05/2023 15:00,Mumbai,Dairy & Bakery,Oil,4,259,UPI,Delivered,20,New,1036
3257,16/05/2023 16:00,Pune,Beverages,Banana,4,230,Wallet,Delivered,75,Repeat,920
3258,16/05/2023 17:00,Pune,Household,Apple,2,382,Wallet,Delivered,58,New,764
3259,16/05/2023 18:00,Delhi,Snacks,Milk,5,170,Cash,Delivered,29,New,850
3260,16/05/2023 19:00,Kolkata,Fruits & Vegetables,Oil,5,407,Card,Delivered,30,Repeat,2035
3261,16/05/2023 20:00,Ahmedabad,Snacks,Shampoo,3,415,Wallet,Cancelled,45,Repeat,1245
3262,16/05/2023 21:00,Hyderabad,Household,Oil,3,143,Cash,Delivered,47,New,429
3263,16/05/2023 22:00,Delhi,Snacks,Rice,5,68,Wallet,Delivered,65,Repeat,340
3264,16/05/2023 23:00,Ahmedabad,Personal Care,Chips,5,427,Card,Delivered,20,New,2135
3265,17/05/2023 00:00,Hyderabad,Personal Care,Eggs,5,416,Cash,Delivered,27,Repeat,2080
3266,17/05/2023 01:00,Ahmedabad,Beverages,Flour,5,143,Card,Delivered,54,Repeat,715
3267,17/05/2023 02:00,Hyderabad,Dairy & Bakery,Eggs,4,87,Wallet,Returned,35,Repeat,348
3268,17/05/2023 03:00,Bangalore,Household,Flour,3,494,UPI,Delivered,68,New,1482
3269,17/05/2023 04:00,Ahmedabad,Household,Chips,2,377,Card,Delivered,15,Repeat,754
3270,17/05/2023 05:00,Pune,Snacks,Flour,1,250,Cash,Delivered,52,Repeat,250
3271,17/05/2023 06:00,Chennai,Beverages,Juice,2,475,Cash,Delivered,61,Repeat,950
3272,17/05/2023 07:00,Kolkata,Snacks,Rice,1,365,Card,Returned,71,Repeat,365
3273,17/05/2023 08:00,Hyderabad,Snacks,Banana,4,437,UPI,Delivered,26,Repeat,1748
3274,17/05/2023 09:00,Bangalore,Household,Shampoo,3,28,Wallet,Cancelled,86,New,84
3275,17/05/2023 10:00,Ahmedabad,Snacks,Chips,1,285,Wallet,Delivered,55,Repeat,285
3276,17/05/2023 11:00,Pune,Dairy & Bakery,Flour,5,144,Wallet,Delivered,50,New,720
3277,17/05/2023 12:00,Chennai,Snacks,Milk,4,390,Wallet,Delivered,22,New,1560
3278,17/05/2023 13:00,Hyderabad,Dairy & Bakery,Chips,1,340,Wallet,Delivered,15,Repeat,340
3279,17/05/2023 14:00,Ahmedabad,Household,Soap,5,131,Cash,Delivered,42,New,655
3280,17/05/2023 15:00,Ahmedabad,Beverages,Shampoo,4,347,Cash,Cancelled,13,New,1388
3281,17/05/2023 16:00,Hyderabad,Personal Care,Apple,1,349,Card,Delivered,87,Repeat,349
3282,17/05/2023 17:00,Delhi,Dairy & Bakery,Shampoo,5,73,Card,Delivered,59,Repeat,365
3283,17/05/2023 18:00,Delhi,Beverages,Milk,3,446,Wallet,Delivered,57,Repeat,1338
3284,17/05/2023 19:00,Pune,Beverages,Oil,4,462,Wallet,Delivered,36,Repeat,1848
3285,17/05/2023 20:00,Chennai,Dairy & Bakery,Soap,1,108,Wallet,Delivered,15,New,108
3286,17/05/2023 21:00,Hyderabad,Household,Apple,5,114,UPI,Delivered,67,Repeat,570
3287,17/05/2023 22:00,Pune,Fruits & Vegetables,Bread,3,378,Card,Delivered,72,Repeat,1134
3288,17/05/2023 23:00,Pune,Beverages,Milk,5,269,Cash,Delivered,10,New,1345
3289,18/05/2023 00:00,Mumbai,Beverages,Eggs,3,462,Wallet,Delivered,37,Repeat,1386
3290,18/05/2023 01:00,Ahmedabad,Household,Juice,1,470,Card,Delivered,38,New,470
3291,18/05/2023 02:00,Kolkata,Household,Oil,5,336,UPI,Returned,37,New,1680
3292,18/05/2023 03:00,Ahmedabad,Snacks,Shampoo,5,185,UPI,Delivered,83,New,925
3293,18/05/2023 04:00,Delhi,Household,Bread,2,246,Wallet,Delivered,77,Repeat,492
3294,18/05/2023 05:00,Chennai,Beverages,Soap,4,155,Cash,Delivered,50,New,620
3295,18/05/2023 06:00,Ahmedabad,Dairy & Bakery,Flour,5,403,Card,Delivered,64,Repeat,2015
3296,18/05/2023 07:00,Hyderabad,Fruits & Vegetables,Oil,3,84,Cash,Returned,41,Repeat,252
3297,18/05/2023 08:00,Pune,Snacks,Bread,4,24,Wallet,Delivered,78,New,96
3298,18/05/2023 09:00,Hyderabad,Dairy & Bakery,Banana,1,139,Wallet,Delivered,31,New,139
3299,18/05/2023 10:00,Mumbai,Fruits & Vegetables,Rice,4,390,UPI,Cancelled,66,New,1560
3300,18/05/2023 11:00,Chennai,Fruits & Vegetables,Flour,2,238,UPI,Returned,31,Repeat,476
3301,18/05/2023 12:00,Pune,Fruits & Vegetables,Shampoo,1,384,Card,Cancelled,75,Repeat,384
3302,18/05/2023 13:00,Hyderabad,Personal Care,Rice,5,493,Wallet,Cancelled,50,Repeat,2465
3303,18/05/2023 14:00,Delhi,Dairy & Bakery,Eggs,1,62,Wallet,Delivered,52,New,62
3304,18/05/2023 15:00,Kolkata,Snacks,Bread,1,207,Card,Cancelled,43,Repeat,207
3305,18/05/2023 16:00,Mumbai,Snacks,Soap,2,45,Cash,Returned,11,Repeat,90
3306,18/05/2023 17:00,Chennai,Fruits & Vegetables,Eggs,3,286,UPI,Delivered,68,Repeat,858
3307,18/05/2023 18:00,Mumbai,Dairy & Bakery,Rice,1,181,Wallet,Delivered,45,Repeat,181
3308,18/05/2023 19:00,Delhi,Personal Care,Bread,3,252,Wallet,Delivered,17,Repeat,756
3309,18/05/2023 20:00,Chennai,Fruits & Vegetables,Eggs,4,149,Cash,Delivered,42,Repeat,596
3310,18/05/2023 21:00,Mumbai,Household,Milk,2,40,Cash,Delivered,42,Repeat,80
3311,18/05/2023 22:00,Bangalore,Snacks,Oil,5,390,Cash,Cancelled,77,New,1950
3312,18/05/2023 23:00,Delhi,Beverages,Chips,1,429,UPI,Delivered,27,Repeat,429
3313,19/05/2023 00:00,Delhi,Fruits & Vegetables,Juice,3,147,Card,Delivered,73,Repeat,441
3314,19/05/2023 01:00,Delhi,Household,Apple,1,95,Wallet,Delivered,70,New,95
3315,19/05/2023 02:00,Bangalore,Snacks,Milk,2,92,UPI,Delivered,19,Repeat,184
3316,19/05/2023 03:00,Bangalore,Personal Care,Eggs,5,252,Cash,Delivered,59,New,1260
3317,19/05/2023 04:00,Hyderabad,Dairy & Bakery,Soap,4,362,Wallet,Delivered,31,New,1448
3318,19/05/2023 05:00,Pune,Snacks,Banana,4,125,Wallet,Delivered,48,New,500
3319,19/05/2023 06:00,Kolkata,Dairy & Bakery,Chips,3,408,UPI,Cancelled,74,New,1224
3320,19/05/2023 07:00,Mumbai,Dairy & Bakery,Apple,4,28,Cash,Returned,39,Repeat,112
3321,19/05/2023 08:00,Hyderabad,Personal Care,Milk,3,138,Cash,Delivered,14,Repeat,414
3322,19/05/2023 09:00,Mumbai,Personal Care,Banana,5,69,Card,Delivered,35,Repeat,345
3323,19/05/2023 10:00,Kolkata,Fruits & Vegetables,Banana,1,29,Cash,Delivered,72,Repeat,29
3324,19/05/2023 11:00,Pune,Fruits & Vegetables,Banana,2,132,UPI,Delivered,55,Repeat,264
3325,19/05/2023 12:00,Bangalore,Snacks,Chips,5,461,Card,Delivered,40,New,2305
3326,19/05/2023 13:00,Pune,Personal Care,Oil,5,285,Card,Delivered,50,Repeat,1425
3327,19/05/2023 14:00,Bangalore,Household,Bread,4,97,Card,Delivered,21,Repeat,388
3328,19/05/2023 15:00,Kolkata,Snacks,Milk,4,55,Card,Delivered,26,Repeat,220
3329,19/05/2023 16:00,Pune,Beverages,Bread,2,221,Card,Delivered,27,Repeat,442
3330,19/05/2023 17:00,Hyderabad,Dairy & Bakery,Shampoo,1,331,UPI,Delivered,75,Repeat,331
3331,19/05/2023 18:00,Chennai,Dairy & Bakery,Chips,5,137,Wallet,Delivered,48,New,685
3332,19/05/2023 19:00,Hyderabad,Fruits & Vegetables,Banana,4,209,Cash,Delivered,83,New,836
3333,19/05/2023 20:00,Mumbai,Household,Banana,5,261,Wallet,Delivered,42,Repeat,1305
3334,19/05/2023 21:00,Hyderabad,Personal Care,Flour,1,312,Wallet,Delivered,84,Repeat,312
3335,19/05/2023 22:00,Kolkata,Personal Care,Flour,3,188,Cash,Delivered,17,New,564
3336,19/05/2023 23:00,Delhi,Fruits & Vegetables,Chips,1,249,Cash,Delivered,35,Repeat,249
3337,20/05/2023 00:00,Mumbai,Beverages,Shampoo,5,67,Wallet,Delivered,85,Repeat,335
3338,20/05/2023 01:00,Pune,Snacks,Juice,5,169,Cash,Delivered,44,Repeat,845
3339,20/05/2023 02:00,Mumbai,Snacks,Soap,2,362,Card,Delivered,66,Repeat,724
3340,20/05/2023 03:00,Chennai,Household,Juice,5,227,Cash,Delivered,88,Repeat,1135
3341,20/05/2023 04:00,Bangalore,Fruits & Vegetables,Bread,4,80,Cash,Cancelled,30,Repeat,320
3342,20/05/2023 05:00,Pune,Fruits & Vegetables,Chips,2,350,Card,Delivered,46,Repeat,700
3343,20/05/2023 06:00,Ahmedabad,Beverages,Soap,5,136,Card,Delivered,14,Repeat,680
3344,20/05/2023 07:00,Mumbai,Snacks,Juice,1,258,Card,Cancelled,26,New,258
3345,20/05/2023 08:00,Pune,Fruits & Vegetables,Bread,5,390,Cash,Delivered,34,Repeat,1950
3346,20/05/2023 09:00,Pune,Personal Care,Eggs,1,374,Card,Returned,70,Repeat,374
3347,20/05/2023 10:00,Pune,Household,Rice,1,67,Card,Delivered,46,New,67
3348,20/05/2023 11:00,Bangalore,Snacks,Oil,5,467,UPI,Delivered,75,Repeat,2335
3349,20/05/2023 12:00,Ahmedabad,Beverages,Soap,1,264,UPI,Cancelled,22,Repeat,264
3350,20/05/2023 13:00,Kolkata,Household,Apple,3,487,Cash,Delivered,49,Repeat,1461
3351,20/05/2023 14:00,Hyderabad,Dairy & Bakery,Soap,2,312,Card,Delivered,51,New,624
3352,20/05/2023 15:00,Pune,Personal Care,Bread,5,444,Cash,Delivered,79,Repeat,2220
3353,20/05/2023 16:00,Delhi,Beverages,Oil,3,24,UPI,Delivered,84,Repeat,72
3354,20/05/2023 17:00,Kolkata,Household,Banana,1,119,UPI,Delivered,34,New,119
3355,20/05/2023 18:00,Chennai,Fruits & Vegetables,Oil,1,224,Card,Delivered,51,New,224
3356,20/05/2023 19:00,Bangalore,Dairy & Bakery,Bread,2,199,Cash,Delivered,19,New,398
3357,20/05/2023 20:00,Mumbai,Beverages,Oil,3,36,UPI,Delivered,52,New,108
3358,20/05/2023 21:00,Bangalore,Fruits & Vegetables,Milk,3,109,Wallet,Delivered,77,New,327
3359,20/05/2023 22:00,Mumbai,Personal Care,Banana,5,127,Card,Returned,37,Repeat,635
3360,20/05/2023 23:00,Bangalore,Dairy & Bakery,Bread,1,209,Cash,Returned,33,New,209
3361,21/05/2023 00:00,Mumbai,Snacks,Juice,4,199,Wallet,Delivered,50,Repeat,796
3362,21/05/2023 01:00,Pune,Fruits & Vegetables,Rice,5,268,Card,Delivered,70,Repeat,1340
3363,21/05/2023 02:00,Hyderabad,Household,Bread,5,270,Card,Delivered,14,Repeat,1350
3364,21/05/2023 03:00,Mumbai,Beverages,Juice,5,39,UPI,Cancelled,20,New,195
3365,21/05/2023 04:00,Ahmedabad,Dairy & Bakery,Apple,2,378,Cash,Delivered,17,Repeat,756
3366,21/05/2023 05:00,Mumbai,Fruits & Vegetables,Milk,2,116,UPI,Delivered,30,New,232
3367,21/05/2023 06:00,Delhi,Snacks,Oil,5,241,Wallet,Delivered,73,New,1205
3368,21/05/2023 07:00,Mumbai,Beverages,Eggs,4,163,Wallet,Delivered,14,Repeat,652
3369,21/05/2023 08:00,Delhi,Beverages,Oil,3,26,Wallet,Delivered,43,New,78
3370,21/05/2023 09:00,Chennai,Fruits & Vegetables,Flour,3,369,Wallet,Delivered,18,Repeat,1107
3371,21/05/2023 10:00,Pune,Snacks,Milk,1,341,Wallet,Delivered,47,Repeat,341
3372,21/05/2023 11:00,Delhi,Personal Care,Banana,3,287,Cash,Delivered,52,Repeat,861
3373,21/05/2023 12:00,Hyderabad,Personal Care,Rice,3,446,Cash,Delivered,19,New,1338
3374,21/05/2023 13:00,Kolkata,Dairy & Bakery,Milk,4,315,Card,Delivered,21,New,1260
3375,21/05/2023 14:00,Pune,Fruits & Vegetables,Soap,3,20,Card,Delivered,27,Repeat,60
3376,21/05/2023 15:00,Delhi,Dairy & Bakery,Eggs,4,77,Cash,Delivered,21,Repeat,308
3377,21/05/2023 16:00,Pune,Personal Care,Banana,2,406,Card,Delivered,40,Repeat,812
3378,21/05/2023 17:00,Ahmedabad,Beverages,Soap,4,283,UPI,Delivered,20,Repeat,1132
3379,21/05/2023 18:00,Pune,Dairy & Bakery,Banana,2,109,Cash,Delivered,36,Repeat,218
3380,21/05/2023 19:00,Pune,Snacks,Soap,4,94,UPI,Delivered,30,Repeat,376
3381,21/05/2023 20:00,Chennai,Household,Shampoo,5,464,Wallet,Delivered,83,New,2320
3382,21/05/2023 21:00,Hyderabad,Personal Care,Rice,2,360,Wallet,Delivered,22,Repeat,720
3383,21/05/2023 22:00,Bangalore,Personal Care,Juice,2,280,Card,Delivered,54,Repeat,560
3384,21/05/2023 23:00,Bangalore,Snacks,Oil,3,301,Cash,Delivered,56,New,903
3385,22/05/2023 00:00,Delhi,Dairy & Bakery,Milk,2,360,Wallet,Delivered,34,Repeat,720
3386,22/05/2023 01:00,Pune,Fruits & Vegetables,Apple,4,348,Card,Delivered,86,Repeat,1392
3387,22/05/2023 02:00,Delhi,Beverages,Soap,5,420,UPI,Delivered,73,New,2100
3388,22/05/2023 03:00,Chennai,Household,Shampoo,5,376,Cash,Delivered,79,Repeat,1880
3389,22/05/2023 04:00,Chennai,Fruits & Vegetables,Rice,3,262,Card,Delivered,37,New,786
3390,22/05/2023 05:00,Mumbai,Fruits & Vegetables,Apple,4,341,Wallet,Delivered,29,New,1364
3391,22/05/2023 06:00,Ahmedabad,Snacks,Flour,4,454,UPI,Delivered,50,Repeat,1816
3392,22/05/2023 07:00,Chennai,Dairy & Bakery,Milk,1,138,UPI,Cancelled,13,Repeat,138
3393,22/05/2023 08:00,Mumbai,Personal Care,Shampoo,2,66,Card,Delivered,78,Repeat,132
3394,22/05/2023 09:00,Hyderabad,Personal Care,Apple,3,187,Cash,Delivered,33,New,561
3395,22/05/2023 10:00,Delhi,Snacks,Eggs,5,367,Card,Delivered,26,Repeat,1835
3396,22/05/2023 11:00,Kolkata,Dairy & Bakery,Chips,1,46,Wallet,Delivered,14,Repeat,46
3397,22/05/2023 12:00,Hyderabad,Snacks,Oil,4,315,Cash,Delivered,66,Repeat,1260
3398,22/05/2023 13:00,Chennai,Personal Care,Banana,2,20,Wallet,Delivered,35,Repeat,40
3399,22/05/2023 14:00,Hyderabad,Fruits & Vegetables,Banana,5,193,UPI,Delivered,81,Repeat,965
3400,22/05/2023 15:00,Hyderabad,Beverages,Bread,1,414,UPI,Delivered,82,Repeat,414
3401,22/05/2023 16:00,Ahmedabad,Dairy & Bakery,Flour,4,186,Wallet,Delivered,26,Repeat,744
3402,22/05/2023 17:00,Ahmedabad,Household,Eggs,5,37,Wallet,Delivered,65,Repeat,185
3403,22/05/2023 18:00,Ahmedabad,Household,Oil,5,110,UPI,Delivered,17,New,550
3404,22/05/2023 19:00,Hyderabad,Fruits & Vegetables,Chips,4,322,Card,Delivered,73,Repeat,1288
3405,22/05/2023 20:00,Chennai,Snacks,Bread,4,221,Card,Delivered,78,New,884
3406,22/05/2023 21:00,Kolkata,Snacks,Apple,3,40,Card,Delivered,19,Repeat,120
3407,22/05/2023 22:00,Pune,Personal Care,Bread,5,175,Wallet,Returned,59,Repeat,875
3408,22/05/2023 23:00,Hyderabad,Fruits & Vegetables,Soap,4,404,Wallet,Delivered,64,Repeat,1616
3409,23/05/2023 00:00,Mumbai,Personal Care,Eggs,1,33,UPI,Delivered,23,New,33
3410,23/05/2023 01:00,Chennai,Personal Care,Shampoo,2,39,Cash,Delivered,36,Repeat,78
3411,23/05/2023 02:00,Hyderabad,Household,Shampoo,3,263,Card,Cancelled,14,Repeat,789
3412,23/05/2023 03:00,Kolkata,Personal Care,Chips,4,396,Card,Delivered,88,Repeat,1584
3413,23/05/2023 04:00,Pune,Personal Care,Milk,2,476,Card,Delivered,37,New,952
3414,23/05/2023 05:00,Ahmedabad,Household,Oil,3,192,UPI,Delivered,14,Repeat,576
3415,23/05/2023 06:00,Chennai,Snacks,Shampoo,5,464,Cash,Delivered,21,Repeat,2320
3416,23/05/2023 07:00,Bangalore,Dairy & Bakery,Eggs,2,430,Cash,Delivered,17,Repeat,860
3417,23/05/2023 08:00,Pune,Beverages,Rice,3,141,Cash,Delivered,68,New,423
3418,23/05/2023 09:00,Mumbai,Personal Care,Banana,4,203,Card,Delivered,74,New,812
3419,23/05/2023 10:00,Hyderabad,Dairy & Bakery,Rice,4,327,Wallet,Delivered,69,Repeat,1308
3420,23/05/2023 11:00,Kolkata,Household,Bread,3,87,Card,Delivered,89,Repeat,261
3421,23/05/2023 12:00,Bangalore,Dairy & Bakery,Juice,5,312,Cash,Delivered,64,Repeat,1560
3422,23/05/2023 13:00,Kolkata,Beverages,Soap,3,357,UPI,Delivered,52,New,1071
3423,23/05/2023 14:00,Bangalore,Dairy & Bakery,Juice,1,178,Cash,Delivered,50,New,178
3424,23/05/2023 15:00,Chennai,Dairy & Bakery,Eggs,3,68,Card,Delivered,19,Repeat,204
3425,23/05/2023 16:00,Bangalore,Dairy & Bakery,Juice,3,200,Wallet,Delivered,84,Repeat,600
3426,23/05/2023 17:00,Mumbai,Dairy & Bakery,Rice,4,314,Cash,Delivered,16,New,1256
3427,23/05/2023 18:00,Mumbai,Fruits & Vegetables,Milk,5,413,Wallet,Delivered,30,New,2065
3428,23/05/2023 19:00,Delhi,Personal Care,Eggs,3,412,Cash,Delivered,84,New,1236
3429,23/05/2023 20:00,Mumbai,Household,Banana,2,367,Wallet,Delivered,53,Repeat,734
3430,23/05/2023 21:00,Pune,Beverages,Flour,4,495,Wallet,Cancelled,46,Repeat,1980
3431,23/05/2023 22:00,Bangalore,Household,Chips,4,160,Cash,Cancelled,53,New,640
3432,23/05/2023 23:00,Mumbai,Fruits & Vegetables,Eggs,3,37,UPI,Delivered,74,Repeat,111
3433,24/05/2023 00:00,Chennai,Fruits & Vegetables,Apple,2,159,Card,Delivered,15,New,318
3434,24/05/2023 01:00,Kolkata,Fruits & Vegetables,Banana,3,91,Card,Delivered,47,New,273
3435,24/05/2023 02:00,Ahmedabad,Personal Care,Eggs,2,490,Cash,Delivered,52,Repeat,980
3436,24/05/2023 03:00,Kolkata,Fruits & Vegetables,Apple,4,261,Wallet,Delivered,66,Repeat,1044
3437,24/05/2023 04:00,Delhi,Dairy & Bakery,Banana,2,280,Card,Delivered,84,Repeat,560
3438,24/05/2023 05:00,Kolkata,Household,Bread,3,282,Wallet,Cancelled,89,New,846
3439,24/05/2023 06:00,Bangalore,Snacks,Shampoo,1,162,UPI,Cancelled,79,New,162
3440,24/05/2023 07:00,Delhi,Beverages,Soap,1,214,Cash,Cancelled,74,Repeat,214
3441,24/05/2023 08:00,Bangalore,Fruits & Vegetables,Shampoo,2,165,UPI,Delivered,64,Repeat,330
3442,24/05/2023 09:00,Chennai,Household,Rice,3,313,Wallet,Returned,44,Repeat,939
3443,24/05/2023 10:00,Delhi,Fruits & Vegetables,Flour,5,45,Wallet,Delivered,33,Repeat,225
3444,24/05/2023 11:00,Hyderabad,Personal Care,Chips,1,441,Cash,Cancelled,47,New,441
3445,24/05/2023 12:00,Pune,Fruits & Vegetables,Shampoo,4,78,Wallet,Delivered,12,Repeat,312
3446,24/05/2023 13:00,Pune,Fruits & Vegetables,Oil,3,71,Cash,Delivered,60,Repeat,213
3447,24/05/2023 14:00,Bangalore,Fruits & Vegetables,Eggs,3,436,Cash,Delivered,70,Repeat,1308
3448,24/05/2023 15:00,Kolkata,Fruits & Vegetables,Oil,1,168,UPI,Delivered,49,New,168
3449,24/05/2023 16:00,Ahmedabad,Beverages,Bread,5,420,Card,Delivered,63,Repeat,2100
3450,24/05/2023 17:00,Ahmedabad,Household,Juice,4,126,Card,Cancelled,75,Repeat,504
3451,24/05/2023 18:00,Hyderabad,Personal Care,Rice,5,337,Wallet,Delivered,69,New,1685
3452,24/05/2023 19:00,Delhi,Fruits & Vegetables,Shampoo,4,78,Card,Delivered,24,Repeat,312
3453,24/05/2023 20:00,Hyderabad,Fruits & Vegetables,Milk,1,277,Wallet,Delivered,55,Repeat,277
3454,24/05/2023 21:00,Hyderabad,Fruits & Vegetables,Chips,3,467,Card,Delivered,64,New,1401
3455,24/05/2023 22:00,Kolkata,Fruits & Vegetables,Juice,4,300,UPI,Delivered,13,New,1200
3456,24/05/2023 23:00,Ahmedabad,Dairy & Bakery,Soap,3,444,Card,Delivered,33,Repeat,1332
3457,25/05/2023 00:00,Delhi,Dairy & Bakery,Flour,2,38,Wallet,Delivered,49,New,76
3458,25/05/2023 01:00,Chennai,Snacks,Eggs,2,185,Wallet,Cancelled,36,New,370
3459,25/05/2023 02:00,Kolkata,Fruits & Vegetables,Bread,1,44,Card,Cancelled,88,New,44
3460,25/05/2023 03:00,Hyderabad,Snacks,Banana,1,442,Cash,Delivered,61,New,442
3461,25/05/2023 04:00,Hyderabad,Beverages,Shampoo,1,23,UPI,Returned,46,Repeat,23
3462,25/05/2023 05:00,Chennai,Snacks,Milk,2,22,Cash,Delivered,10,Repeat,44
3463,25/05/2023 06:00,Hyderabad,Household,Chips,4,437,Card,Delivered,85,New,1748
3464,25/05/2023 07:00,Hyderabad,Dairy & Bakery,Soap,5,381,Cash,Delivered,18,Repeat,1905
3465,25/05/2023 08:00,Hyderabad,Dairy & Bakery,Shampoo,1,413,Card,Delivered,27,Repeat,413
3466,25/05/2023 09:00,Pune,Fruits & Vegetables,Soap,5,388,Wallet,Delivered,48,Repeat,1940
3467,25/05/2023 10:00,Kolkata,Fruits & Vegetables,Juice,5,46,Cash,Returned,84,New,230
3468,25/05/2023 11:00,Mumbai,Beverages,Oil,2,387,UPI,Delivered,84,Repeat,774
3469,25/05/2023 12:00,Kolkata,Personal Care,Juice,4,365,Cash,Delivered,39,New,1460
3470,25/05/2023 13:00,Chennai,Beverages,Rice,2,238,Wallet,Returned,29,New,476
3471,25/05/2023 14:00,Hyderabad,Household,Shampoo,1,404,Wallet,Delivered,24,New,404
3472,25/05/2023 15:00,Kolkata,Fruits & Vegetables,Bread,2,63,Wallet,Delivered,73,New,126
3473,25/05/2023 16:00,Pune,Fruits & Vegetables,Chips,2,231,Cash,Cancelled,34,Repeat,462
3474,25/05/2023 17:00,Ahmedabad,Beverages,Banana,2,71,Wallet,Cancelled,58,New,142
3475,25/05/2023 18:00,Chennai,Beverages,Banana,1,172,Wallet,Returned,76,Repeat,172
3476,25/05/2023 19:00,Bangalore,Beverages,Eggs,1,221,Cash,Delivered,35,New,221
3477,25/05/2023 20:00,Kolkata,Dairy & Bakery,Eggs,2,340,Cash,Delivered,54,Repeat,680
3478,25/05/2023 21:00,Bangalore,Snacks,Chips,2,483,Card,Delivered,15,New,966
3479,25/05/2023 22:00,Hyderabad,Snacks,Flour,5,30,Cash,Delivered,41,Repeat,150
3480,25/05/2023 23:00,Pune,Fruits & Vegetables,Shampoo,4,87,Wallet,Delivered,84,New,348
3481,26/05/2023 00:00,Pune,Dairy & Bakery,Shampoo,5,246,UPI,Cancelled,86,New,1230
3482,26/05/2023 01:00,Kolkata,Beverages,Juice,4,140,Wallet,Cancelled,26,New,560
3483,26/05/2023 02:00,Chennai,Fruits & Vegetables,Milk,4,352,Wallet,Delivered,55,Repeat,1408
3484,26/05/2023 03:00,Chennai,Dairy & Bakery,Eggs,2,488,Wallet,Delivered,62,New,976
3485,26/05/2023 04:00,Pune,Household,Flour,5,34,Cash,Delivered,13,Repeat,170
3486,26/05/2023 05:00,Chennai,Personal Care,Milk,4,76,UPI,Delivered,87,New,304
3487,26/05/2023 06:00,Pune,Dairy & Bakery,Shampoo,4,349,Wallet,Delivered,37,Repeat,1396
3488,26/05/2023 07:00,Kolkata,Fruits & Vegetables,Eggs,1,83,Cash,Delivered,80,Repeat,83
3489,26/05/2023 08:00,Mumbai,Snacks,Banana,4,249,Card,Delivered,25,New,996
3490,26/05/2023 09:00,Pune,Beverages,Soap,2,30,UPI,Delivered,87,New,60
3491,26/05/2023 10:00,Bangalore,Personal Care,Eggs,3,140,UPI,Delivered,48,New,420
3492,26/05/2023 11:00,Chennai,Household,Shampoo,1,243,Cash,Delivered,39,Repeat,243
3493,26/05/2023 12:00,Pune,Personal Care,Shampoo,3,244,Card,Delivered,88,New,732
3494,26/05/2023 13:00,Pune,Personal Care,Soap,2,144,Wallet,Delivered,66,Repeat,288
3495,26/05/2023 14:00,Kolkata,Dairy & Bakery,Milk,3,167,Card,Delivered,65,Repeat,501
3496,26/05/2023 15:00,Chennai,Fruits & Vegetables,Chips,4,247,UPI,Delivered,48,Repeat,988
3497,26/05/2023 16:00,Mumbai,Fruits & Vegetables,Soap,3,49,Cash,Delivered,51,Repeat,147
3498,26/05/2023 17:00,Kolkata,Personal Care,Flour,5,29,Card,Delivered,27,Repeat,145
3499,26/05/2023 18:00,Mumbai,Beverages,Banana,2,73,Wallet,Delivered,84,New,146
3500,26/05/2023 19:00,Ahmedabad,Fruits & Vegetables,Oil,5,205,Card,Cancelled,31,Repeat,1025
3501,26/05/2023 20:00,Kolkata,Personal Care,Shampoo,3,226,Card,Delivered,13,New,678
3502,26/05/2023 21:00,Chennai,Fruits & Vegetables,Bread,5,274,Cash,Delivered,12,New,1370
3503,26/05/2023 22:00,Delhi,Beverages,Banana,1,176,Cash,Delivered,70,Repeat,176
3504,26/05/2023 23:00,Chennai,Household,Milk,3,148,UPI,Delivered,33,Repeat,444
3505,27/05/2023 00:00,Chennai,Personal Care,Soap,5,77,Cash,Delivered,87,Repeat,385
3506,27/05/2023 01:00,Mumbai,Snacks,Shampoo,4,424,Card,Cancelled,61,Repeat,1696
3507,27/05/2023 02:00,Mumbai,Snacks,Shampoo,3,418,Wallet,Delivered,76,Repeat,1254
3508,27/05/2023 03:00,Chennai,Personal Care,Soap,1,214,UPI,Cancelled,40,New,214
3509,27/05/2023 04:00,Chennai,Dairy & Bakery,Chips,4,436,Cash,Delivered,62,Repeat,1744
3510,27/05/2023 05:00,Chennai,Household,Oil,3,441,Card,Delivered,70,New,1323
3511,27/05/2023 06:00,Mumbai,Dairy & Bakery,Soap,4,422,Card,Delivered,67,Repeat,1688
3512,27/05/2023 07:00,Chennai,Snacks,Eggs,3,407,UPI,Cancelled,44,Repeat,1221
3513,27/05/2023 08:00,Chennai,Beverages,Apple,3,95,UPI,Delivered,40,Repeat,285
3514,27/05/2023 09:00,Ahmedabad,Personal Care,Chips,2,108,Cash,Delivered,66,Repeat,216
3515,27/05/2023 10:00,Hyderabad,Fruits & Vegetables,Apple,5,373,Cash,Delivered,85,New,1865
3516,27/05/2023 11:00,Delhi,Snacks,Milk,3,100,Wallet,Delivered,19,Repeat,300
3517,27/05/2023 12:00,Bangalore,Household,Juice,1,205,UPI,Delivered,27,Repeat,205
3518,27/05/2023 13:00,Delhi,Snacks,Banana,5,345,UPI,Cancelled,65,New,1725
3519,27/05/2023 14:00,Hyderabad,Household,Rice,2,287,Card,Delivered,45,New,574
3520,27/05/2023 15:00,Bangalore,Household,Soap,5,402,Wallet,Delivered,60,Repeat,2010
